EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
Tornado,C,83,SPARTANBURG,,10-MAY-52 14:15:00,CST,10-MAY-52 14:15:00,4,0,2,0,.03K,0,,0,,,,F3,16.1,83,,,,,0,,,0,,,34.80,-82.13,34.80,-81.85
Tornado,C,11,BARNWELL,,12-JUN-52 19:00:00,CST,12-JUN-52 19:00:00,0,0,0,0,250K,0,,0,,,,F1,2,167,,,,,0,,,0,,,33.42,-81.42,,
Tornado,C,181,GRAYSON,,05-JUN-52 12:30:00,CST,05-JUN-52 12:30:00,0,0,0,0,.03K,0,,0,,,,F1,13.8,33,,,,,0,,,0,,,33.65,-96.75,33.83,-96.65
Tornado,C,151,SWIFT,,23-JUN-52 16:30:00,CST,23-JUN-52 16:30:00,0,0,0,0,2.5M,0,,0,,,,F2,8.4,220,,,,,0,,,0,,,45.30,-95.50,45.35,-95.33
Tornado,C,127,SCOTT,,17-NOV-52 16:40:00,CST,17-NOV-52 16:40:00,2,0,0,0,25K,0,,0,,,,F2,27.8,100,,,,,0,,,0,,,34.70,-94.28,34.95,-93.90
Tornado,C,27,NIOBRARA,,08-MAY-52 12:30:00,CST,08-MAY-52 12:30:00,0,0,0,0,.03K,0,,0,,,,F1,2,100,,,,,0,,,0,,,42.93,-104.33,,
Tornado,C,77,GRANVILLE,,19-NOV-52 22:37:00,CST,19-NOV-52 22:37:00,1,0,0,0,250K,0,,0,,,,F2,1,50,,,,,0,,,0,,,36.43,-78.72,,
Tornado,C,59,FAIRFAX,,31-AUG-52 21:30:00,CST,31-AUG-52 21:30:00,0,0,0,0,25K,0,,0,,,,F1,2,100,,,,,0,,,0,,,38.78,-77.15,,
Tornado,C,95,POLK,,23-JUN-52 21:30:00,CST,23-JUN-52 21:30:00,6,0,2,0,2.5M,0,,0,,,,F3,18.2,100,,,,,0,,,0,,,45.42,-92.63,45.58,-92.33
Tornado,C,91,JOHNSON,,22-MAY-52 17:45:00,CST,22-MAY-52 17:45:00,1,0,0,0,250K,0,,0,,,,F4,10.9,440,,,,,0,,,0,,,39.03,-94.92,39.07,-94.72
Tornado,C,191,SUMNER,,19-JUN-52 19:10:00,CST,19-JUN-52 19:10:00,0,0,0,0,25K,0,,0,,,,F2,3.3,60,,,,,0,,,0,,,37.18,-97.42,37.22,-97.37
Tornado,C,103,LEAVENWORTH,,21-JUN-52 19:00:00,CST,21-JUN-52 19:00:00,0,0,0,0,25K,0,,0,,,,F2,24.9,33,,,,,0,,,0,,,39.13,-95.15,39.13,-94.68
Tornado,C,147,PHILLIPS,,26-JUN-52 17:15:00,CST,26-JUN-52 17:15:00,0,0,0,0,25K,0,,0,,,,F2,12,33,,,,,0,,,0,,,39.68,-99.45,39.77,-99.25
Tornado,C,137,NORTON,,27-JUN-52 14:30:00,CST,27-JUN-52 14:30:00,0,0,0,0,2.5K,0,,0,,,,F2,1.9,100,,,,,0,,,0,,,39.75,-100.12,39.78,-100.08
Tornado,C,39,DECATUR,,06-JUL-52 15:00:00,CST,06-JUL-52 15:00:00,0,0,0,0,0K,0,,0,,,,F1,11.9,33,,,,,0,,,0,,,39.83,-100.20,40.00,-100.13
Tornado,C,23,CHEYENNE,,06-JUL-52 16:30:00,CST,06-JUL-52 16:30:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,39.73,-101.98,,
Tornado,C,181,SHERMAN,,06-JUL-52 17:00:00,CST,06-JUL-52 17:00:00,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,39.27,-101.85,,
Tornado,C,167,RUSSELL,,07-AUG-52 18:00:00,CST,07-AUG-52 18:00:00,0,0,0,0,0K,0,,0,,,,F3,4.7,33,,,,,0,,,0,,,39.00,-98.52,39.05,-98.45
Tornado,C,47,EDWARDS,,07-AUG-52 22:00:00,CST,07-AUG-52 22:00:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,37.93,-99.42,,
Tornado,C,41,DICKINSON,,14-AUG-52 21:30:00,CST,14-AUG-52 21:30:00,0,0,0,0,25K,0,,0,,,,F2,1.5,100,,,,,0,,,0,,,38.68,-97.02,,
Tornado,C,131,NEMAHA,,17-NOV-52 00:01:00,CST,17-NOV-52 00:01:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.67,-95.87,,
Tornado,C,205,MITCHELL,,22-JAN-52 07:00:00,CST,22-JAN-52 07:00:00,0,0,0,0,250K,0,,0,,,,F2,1.9,350,,,,,0,,,0,,,31.27,-84.02,31.28,-84.00
Tornado,C,71,COLQUITT,,22-JAN-52 07:05:00,CST,22-JAN-52 07:05:00,8,0,0,0,250K,0,,0,,,,F2,6.8,350,,,,,0,,,0,,,31.28,-84.00,31.33,-83.90
Tornado,C,207,MONROE,,28-JAN-52 03:40:00,CST,28-JAN-52 03:40:00,0,0,0,0,25K,0,,0,,,,F1,3.8,400,,,,,0,,,0,,,33.03,-83.97,33.03,-83.90
Tornado,C,117,MARSHALL,,29-FEB-52 16:00:00,CST,29-FEB-52 16:00:00,166,0,3,0,25K,0,,0,,,,F1,.1,100,,,,,0,,,0,,,35.42,-86.70,,
Tornado,C,103,LINCOLN,,29-FEB-52 16:30:00,CST,29-FEB-52 16:30:00,150,0,2,0,2.5M,0,,0,,,,F4,2,300,,,,,0,,,0,,,35.15,-86.58,,
Tornado,C,177,WARREN,,29-FEB-52 16:40:00,CST,29-FEB-52 16:40:00,0,0,0,0,25K,0,,0,,,,F2,1,400,,,,,0,,,0,,,35.53,-85.85,,
Tornado,C,107,MCMINN,,29-FEB-52 17:30:00,CST,29-FEB-52 17:30:00,0,0,0,0,250K,0,,0,,,,F2,15.3,587,,,,,0,,,0,,,35.30,-84.67,35.45,-84.47
Tornado,C,45,DYER,,21-MAR-52 18:00:00,CST,21-MAR-52 18:00:00,10,0,2,0,250K,0,,0,,,,F4,4.7,200,,,,,0,,,0,,,36.02,-89.20,36.08,-89.18
Tornado,C,45,DYER,,21-MAR-52 20:30:00,CST,21-MAR-52 20:30:00,30,0,10,0,250K,0,,0,,,,F3,18.1,1000,,,,,0,,,0,,,35.95,-89.43,36.13,-89.20
Tornado,C,45,DYER,,21-MAR-52 20:30:00,CST,21-MAR-52 20:30:00,5,0,4,0,250K,0,,0,,,,F4,2,200,,,,,0,,,0,,,36.10,-89.27,,
Tornado,C,5,BENTON,,13-FEB-52 17:00:00,CST,13-FEB-52 17:00:00,0,0,0,0,25K,0,,0,,,,F2,.3,300,,,,,0,,,0,,,36.00,-88.12,,
Tornado,C,37,DAVIDSON,,13-FEB-52 19:45:00,CST,13-FEB-52 19:45:00,0,0,0,0,25K,0,,0,,,,F1,.3,200,,,,,0,,,0,,,36.05,-87.03,,
Tornado,C,103,LINCOLN,,13-FEB-52 21:00:00,CST,13-FEB-52 21:00:00,0,0,0,0,0K,0,,0,,,,F1,.2,400,,,,,0,,,0,,,35.23,-86.82,,
Tornado,C,103,LINCOLN,,13-FEB-52 22:00:00,CST,13-FEB-52 22:00:00,2,0,0,0,250K,0,,0,,,,F3,7.4,350,,,,,0,,,0,,,35.22,-86.60,35.22,-86.47
Tornado,C,127,MOORE,,13-FEB-52 22:30:00,CST,13-FEB-52 22:30:00,9,0,0,0,250K,0,,0,,,,F4,1.3,100,,,,,0,,,0,,,35.20,-86.30,35.20,-86.28
Tornado,C,51,FRANKLIN,,13-FEB-52 22:40:00,CST,13-FEB-52 22:40:00,35,0,3,0,250K,0,,0,,,,F4,11.4,100,,,,,0,,,0,,,35.20,-86.28,35.22,-86.08
Tornado,C,61,GRUNDY,,13-FEB-52 23:00:00,CST,13-FEB-52 23:00:00,2,0,0,0,250K,0,,0,,,,F3,5.1,400,,,,,0,,,0,,,35.25,-85.83,35.27,-85.75
Tornado,C,95,DOUGHERTY,,28-JAN-52 06:00:00,CST,28-JAN-52 06:00:00,1,0,0,0,25K,0,,0,,,,F1,2,100,,,,,0,,,0,,,31.58,-84.17,,
Tornado,C,321,WORTH,,28-JAN-52 06:30:00,CST,28-JAN-52 06:30:00,0,0,0,0,25K,0,,0,,,,F2,1,100,,,,,0,,,0,,,31.52,-83.78,,
Tornado,C,277,TIFT,,28-JAN-52 07:10:00,CST,28-JAN-52 07:10:00,2,0,0,0,250K,0,,0,,,,F1,.1,400,,,,,0,,,0,,,31.47,-83.50,,
Tornado,C,107,EMANUEL,,28-JAN-52 07:30:00,CST,28-JAN-52 07:30:00,1,0,0,0,2.5K,0,,0,,,,F1,.1,33,,,,,0,,,0,,,32.58,-82.33,,
Tornado,C,119,FRANKLIN,,29-FEB-52 19:00:00,CST,29-FEB-52 19:00:00,0,0,0,0,25K,0,,0,,,,F2,7.8,77,,,,,0,,,0,,,34.40,-83.33,34.42,-83.20
Tornado,C,11,BANKS,,29-FEB-52 19:30:00,CST,29-FEB-52 19:30:00,3,0,0,0,250K,0,,0,,,,F2,9.4,300,,,,,0,,,0,,,34.37,-83.58,34.37,-83.42
Tornado,C,157,JACKSON,,29-FEB-52 20:15:00,CST,29-FEB-52 20:15:00,5,0,0,0,25K,0,,0,,,,F2,.2,17,,,,,0,,,0,,,34.12,-83.67,,
Tornado,C,21,BIBB,,03-MAR-52 20:11:00,CST,03-MAR-52 20:11:00,4,0,0,0,250K,0,,0,,,,F3,4.3,400,,,,,0,,,0,,,32.80,-83.68,32.78,-83.62
Tornado,C,177,LEE,,13-MAR-52 14:20:00,CST,13-MAR-52 14:20:00,0,0,0,0,25K,0,,0,,,,F1,1,150,,,,,0,,,0,,,31.65,-84.17,,
Tornado,C,19,BERRIEN,,11-MAY-52 06:20:00,CST,11-MAY-52 06:20:00,10,0,0,0,2.5M,0,,0,,,,F3,4.3,200,,,,,0,,,0,,,31.37,-83.25,31.40,-83.20
Tornado,C,17,CADDO,,13-FEB-52 04:00:00,CST,13-FEB-52 04:00:00,0,0,0,0,25K,0,,0,,,,F0,1,133,,,,,0,,,0,,,32.98,-94.00,,
Tornado,C,17,CADDO,,19-FEB-52 09:00:00,CST,19-FEB-52 09:00:00,5,0,0,0,25K,0,,0,,,,F2,.5,200,,,,,0,,,0,,,32.35,-94.00,,
Tornado,C,31,DE SOTO,,10-MAR-52 08:30:00,CST,10-MAR-52 08:30:00,0,0,0,0,250K,0,,0,,,,F3,50.9,650,,,,,0,,,0,,,32.23,-93.65,32.78,-93.07
Tornado,C,27,CLAIBORNE,,03-APR-52 23:00:00,CST,03-APR-52 23:00:00,0,0,0,0,25K,0,,0,,,,F1,2,67,,,,,0,,,0,,,32.95,-92.83,,
Tornado,C,53,JEFFERSON DAVIS,,04-APR-52 02:00:00,CST,04-APR-52 02:00:00,10,0,0,0,250K,0,,0,,,,F3,16.5,100,,,,,0,,,0,,,30.17,-92.87,30.27,-92.62
Tornado,C,1,ACADIA,,04-APR-52 02:30:00,CST,04-APR-52 02:30:00,0,0,0,0,250K,0,,0,,,,F3,20.2,100,,,,,0,,,0,,,30.27,-92.62,30.37,-92.30
Tornado,C,97,ST. LANDRY,,04-APR-52 03:30:00,CST,04-APR-52 03:30:00,33,0,4,0,250K,0,,0,,,,F2,13.2,67,,,,,0,,,0,,,30.37,-92.13,30.40,-91.92
Tornado,C,101,ST. MARY,,04-APR-52 03:30:00,CST,04-APR-52 03:30:00,3,0,0,0,2.5M,0,,0,,,,F2,6.4,20,,,,,0,,,0,,,29.87,-91.62,29.93,-91.55
Tornado,C,99,ST. MARTIN,,04-APR-52 03:50:00,CST,04-APR-52 03:50:00,0,0,0,0,250K,0,,0,,,,F2,7.2,67,,,,,0,,,0,,,30.40,-91.92,30.40,-91.80
Tornado,C,105,TANGIPAHOA,,23-APR-52 09:15:00,CST,23-APR-52 09:15:00,0,0,0,0,2.5K,0,,0,,,,F0,.5,20,,,,,0,,,0,,,30.88,-90.50,,
Tornado,C,109,TERREBONNE,,19-MAY-52 09:00:00,CST,19-MAY-52 09:00:00,0,0,0,0,25K,0,,0,,,,F0,1,33,,,,,0,,,0,,,29.60,-90.67,,
Tornado,C,5,BAY,,04-APR-52 09:20:00,CST,04-APR-52 09:20:00,1,0,0,0,2.5K,0,,0,,,,F1,0,20,,,,,0,,,0,,,30.17,-85.70,,
Tornado,C,53,HERNANDO,,23-MAY-52 13:30:00,CST,23-MAY-52 13:30:00,1,0,0,0,2.5K,0,,0,,,,F0,0,33,,,,,0,,,0,,,28.55,-82.38,,
Tornado,C,103,PINELLAS,,30-MAY-52 11:00:00,CST,30-MAY-52 11:00:00,0,0,0,0,2.5K,0,,0,,,,F2,.1,33,,,,,0,,,0,,,27.93,-82.82,,
Tornado,C,103,PINELLAS,,13-JUN-52 12:00:00,CST,13-JUN-52 12:00:00,0,0,0,0,2.5K,0,,0,,,,F1,2.5,33,,,,,0,,,0,,,27.77,-82.62,,
Tornado,C,99,PALM BEACH,,16-AUG-52 14:45:00,CST,16-AUG-52 14:45:00,0,0,0,0,2.5K,0,,0,,,,F1,.2,17,,,,,0,,,0,,,26.77,-80.22,,
Tornado,C,99,PALM BEACH,,26-FEB-52 10:20:00,CST,26-FEB-52 10:20:00,0,0,0,0,2.5K,0,,0,,,,F1,1.5,17,,,,,0,,,0,,,26.57,-80.12,,
Tornado,C,47,EDWARDS,,08-APR-52 13:30:00,CST,08-APR-52 13:30:00,0,0,0,0,.25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,37.87,-99.47,,
Tornado,C,161,RILEY,,22-APR-52 17:30:00,CST,22-APR-52 17:30:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,39.18,-96.75,,
Tornado,C,119,MEADE,,29-APR-52 13:30:00,CST,29-APR-52 13:30:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,37.08,-100.08,,
Tornado,C,185,STAFFORD,,30-APR-52 19:14:00,CST,30-APR-52 19:14:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,38.07,-98.67,,
Tornado,C,57,FORD,,30-APR-52 20:50:00,CST,30-APR-52 20:50:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,37.75,-99.83,,
Tornado,C,141,OSBORNE,,21-MAY-52 18:00:00,CST,21-MAY-52 18:00:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,39.52,-99.00,,
Tornado,C,157,REPUBLIC,,21-MAY-52 19:30:00,CST,21-MAY-52 19:30:00,0,0,0,0,25K,0,,0,,,,F2,.2,100,,,,,0,,,0,,,39.68,-97.87,,
Tornado,C,165,ROCKINGHAM,,05-APR-52 10:00:00,CST,05-APR-52 10:00:00,0,0,0,0,250K,0,,0,,,,F2,4.9,33,,,,,0,,,0,,,38.37,-78.73,38.42,-78.67
Tornado,C,45,DOUGLAS,,22-MAY-52 17:10:00,CST,22-MAY-52 17:10:00,2,0,0,0,250K,0,,0,,,,F4,2.7,440,,,,,0,,,0,,,38.98,-95.22,39.00,-95.17
Tornado,C,103,LEAVENWORTH,,22-MAY-52 17:25:00,CST,22-MAY-52 17:25:00,0,0,0,0,250K,0,,0,,,,F4,13.3,440,,,,,0,,,0,,,39.03,-95.17,39.03,-94.92
Tornado,C,15,AUGUSTA,,05-APR-52 09:15:00,CST,05-APR-52 09:15:00,2,0,0,0,25K,0,,0,,,,F2,1,150,,,,,0,,,0,,,38.22,-78.83,,
Tornado,C,61,GREENE,,18-MAR-52 18:07:00,CST,18-MAR-52 18:07:00,1,0,0,0,25K,0,,0,,,,F1,3,10,,,,,0,,,0,,,39.18,-90.37,39.22,-90.32
Tornado,C,157,RANDOLPH,,18-MAR-52 18:21:00,CST,18-MAR-52 18:21:00,0,0,0,0,250K,0,,0,,,,F2,4.9,100,,,,,0,,,0,,,38.10,-89.93,38.15,-89.87
Tornado,C,163,ST. CLAIR,,24-MAY-52 17:50:00,CST,24-MAY-52 17:50:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.50,-90.02,,
Tornado,C,131,MERCER,,17-JUL-52 17:00:00,CST,17-JUL-52 17:00:00,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,41.10,-90.78,,
Tornado,C,47,FAYETTE,,21-MAR-52 22:00:00,CST,21-MAR-52 22:00:00,50,0,7,0,250K,0,,0,,,,F4,18.7,427,,,,,0,,,0,,,35.00,-89.58,35.12,-89.28
Tornado,C,53,GIBSON,,21-MAR-52 22:45:00,CST,21-MAR-52 22:45:00,2,0,2,0,25K,0,,0,,,,F2,.1,150,,,,,0,,,0,,,35.80,-88.78,,
Tornado,C,17,CARROLL,,21-MAR-52 22:50:00,CST,21-MAR-52 22:50:00,3,0,0,0,250K,0,,0,,,,F3,.1,100,,,,,0,,,0,,,35.85,-88.67,,
Tornado,C,17,CARROLL,,21-MAR-52 23:00:00,CST,21-MAR-52 23:00:00,8,0,1,0,250K,0,,0,,,,F2,.1,150,,,,,0,,,0,,,35.93,-88.50,,
Tornado,C,17,CARROLL,,21-MAR-52 23:17:00,CST,21-MAR-52 23:17:00,19,0,0,0,250K,0,,0,,,,F3,5.1,177,,,,,0,,,0,,,36.02,-88.27,36.07,-88.20
Tornado,C,69,HARDEMAN,,21-MAR-52 23:30:00,CST,21-MAR-52 23:30:00,14,0,4,0,2.5M,0,,0,,,,F4,11.1,177,,,,,0,,,0,,,35.27,-88.98,35.35,-88.82
Tornado,C,85,HUMPHREYS,,21-MAR-52 23:55:00,CST,21-MAR-52 23:55:00,0,0,0,0,25K,0,,0,,,,F2,.3,500,,,,,0,,,0,,,35.85,-87.68,,
Tornado,C,23,CHESTER,,22-MAR-52 00:01:00,CST,22-MAR-52 00:01:00,100,0,23,0,2.5M,0,,0,,,,F4,19.8,177,,,,,0,,,0,,,35.35,-88.82,35.50,-88.52
Tornado,C,81,HICKMAN,,22-MAR-52 00:20:00,CST,22-MAR-52 00:20:00,10,0,3,0,25K,0,,0,,,,F2,.5,40,,,,,0,,,0,,,35.87,-87.58,,
Tornado,C,77,HENDERSON,,22-MAR-52 01:00:00,CST,22-MAR-52 01:00:00,43,0,11,0,2.5M,0,,0,,,,F4,15.9,177,,,,,0,,,0,,,35.50,-88.52,35.63,-88.28
Tornado,C,159,SMITH,,22-MAR-52 11:15:00,CST,22-MAR-52 11:15:00,1,0,0,0,25K,0,,0,,,,F1,.3,7,,,,,0,,,0,,,36.25,-85.93,,
Tornado,C,37,DAVIDSON,,30-JUN-52 18:05:00,CST,30-JUN-52 18:05:00,0,0,0,0,2.5K,0,,0,,,,F1,.3,7,,,,,0,,,0,,,36.03,-86.77,,
